"epoch","feasible-lake-90 - _step","feasible-lake-90 - _step__MIN","feasible-lake-90 - _step__MAX","feasible-lake-90 - val_loss","feasible-lake-90 - val_loss__MIN","feasible-lake-90 - val_loss__MAX","laced-dragon-89 - _step","laced-dragon-89 - _step__MIN","laced-dragon-89 - _step__MAX","laced-dragon-89 - val_loss","laced-dragon-89 - val_loss__MIN","laced-dragon-89 - val_loss__MAX","copper-pine-19 - _step","copper-pine-19 - _step__MIN","copper-pine-19 - _step__MAX","copper-pine-19 - val_loss","copper-pine-19 - val_loss__MIN","copper-pine-19 - val_loss__MAX","still-jazz-17 - _step","still-jazz-17 - _step__MIN","still-jazz-17 - _step__MAX","still-jazz-17 - val_loss","still-jazz-17 - val_loss__MIN","still-jazz-17 - val_loss__MAX","electric-sweep-20 - _step","electric-sweep-20 - _step__MIN","electric-sweep-20 - _step__MAX","electric-sweep-20 - val_loss","electric-sweep-20 - val_loss__MIN","electric-sweep-20 - val_loss__MAX","good-sweep-19 - _step","good-sweep-19 - _step__MIN","good-sweep-19 - _step__MAX","good-sweep-19 - val_loss","good-sweep-19 - val_loss__MIN","good-sweep-19 - val_loss__MAX","jumping-sweep-18 - _step","jumping-sweep-18 - _step__MIN","jumping-sweep-18 - _step__MAX","jumping-sweep-18 - val_loss","jumping-sweep-18 - val_loss__MIN","jumping-sweep-18 - val_loss__MAX","graceful-sweep-17 - _step","graceful-sweep-17 - _step__MIN","graceful-sweep-17 - _step__MAX","graceful-sweep-17 - val_loss","graceful-sweep-17 - val_loss__MIN","graceful-sweep-17 - val_loss__MAX","skilled-sweep-16 - _step","skilled-sweep-16 - _step__MIN","skilled-sweep-16 - _step__MAX","skilled-sweep-16 - val_loss","skilled-sweep-16 - val_loss__MIN","skilled-sweep-16 - val_loss__MAX","usual-sweep-15 - _step","usual-sweep-15 - _step__MIN","usual-sweep-15 - _step__MAX","usual-sweep-15 - val_loss","usual-sweep-15 - val_loss__MIN","usual-sweep-15 - val_loss__MAX","cosmic-sweep-14 - _step","cosmic-sweep-14 - _step__MIN","cosmic-sweep-14 - _step__MAX","cosmic-sweep-14 - val_loss","cosmic-sweep-14 - val_loss__MIN","cosmic-sweep-14 - val_loss__MAX","resilient-sweep-13 - _step","resilient-sweep-13 - _step__MIN","resilient-sweep-13 - _step__MAX","resilient-sweep-13 - val_loss","resilient-sweep-13 - val_loss__MIN","resilient-sweep-13 - val_loss__MAX","denim-sweep-12 - _step","denim-sweep-12 - _step__MIN","denim-sweep-12 - _step__MAX","denim-sweep-12 - val_loss","denim-sweep-12 - val_loss__MIN","denim-sweep-12 - val_loss__MAX","earnest-sweep-11 - _step","earnest-sweep-11 - _step__MIN","earnest-sweep-11 - _step__MAX","earnest-sweep-11 - val_loss","earnest-sweep-11 - val_loss__MIN","earnest-sweep-11 - val_loss__MAX","grateful-sweep-10 - _step","grateful-sweep-10 - _step__MIN","grateful-sweep-10 - _step__MAX","grateful-sweep-10 - val_loss","grateful-sweep-10 - val_loss__MIN","grateful-sweep-10 - val_loss__MAX","misunderstood-sweep-9 - _step","misunderstood-sweep-9 - _step__MIN","misunderstood-sweep-9 - _step__MAX","misunderstood-sweep-9 - val_loss","misunderstood-sweep-9 - val_loss__MIN","misunderstood-sweep-9 - val_loss__MAX","brisk-sweep-7 - _step","brisk-sweep-7 - _step__MIN","brisk-sweep-7 - _step__MAX","brisk-sweep-7 - val_loss","brisk-sweep-7 - val_loss__MIN","brisk-sweep-7 - val_loss__MAX","daily-sweep-6 - _step","daily-sweep-6 - _step__MIN","daily-sweep-6 - _step__MAX","daily-sweep-6 - val_loss","daily-sweep-6 - val_loss__MIN","daily-sweep-6 - val_loss__MAX","fresh-sweep-5 - _step","fresh-sweep-5 - _step__MIN","fresh-sweep-5 - _step__MAX","fresh-sweep-5 - val_loss","fresh-sweep-5 - val_loss__MIN","fresh-sweep-5 - val_loss__MAX","expert-sweep-4 - _step","expert-sweep-4 - _step__MIN","expert-sweep-4 - _step__MAX","expert-sweep-4 - val_loss","expert-sweep-4 - val_loss__MIN","expert-sweep-4 - val_loss__MAX","stoic-sweep-3 - _step","stoic-sweep-3 - _step__MIN","stoic-sweep-3 - _step__MAX","stoic-sweep-3 - val_loss","stoic-sweep-3 - val_loss__MIN","stoic-sweep-3 - val_loss__MAX","spring-sweep-2 - _step","spring-sweep-2 - _step__MIN","spring-sweep-2 - _step__MAX","spring-sweep-2 - val_loss","spring-sweep-2 - val_loss__MIN","spring-sweep-2 - val_loss__MAX","comic-sweep-1 - _step","comic-sweep-1 - _step__MIN","comic-sweep-1 - _step__MAX","comic-sweep-1 - val_loss","comic-sweep-1 - val_loss__MIN","comic-sweep-1 - val_loss__MAX","classic-wind-42 - _step","classic-wind-42 - _step__MIN","classic-wind-42 - _step__MAX","classic-wind-42 - val_loss","classic-wind-42 - val_loss__MIN","classic-wind-42 - val_loss__MAX","warm-tree-41 - _step","warm-tree-41 - _step__MIN","warm-tree-41 - _step__MAX","warm-tree-41 - val_loss","warm-tree-41 - val_loss__MIN","warm-tree-41 - val_loss__MAX","lively-grass-33 - _step","lively-grass-33 - _step__MIN","lively-grass-33 - _step__MAX","lively-grass-33 - val_loss","lively-grass-33 - val_loss__MIN","lively-grass-33 - val_loss__MAX","playful-morning-32 - _step","playful-morning-32 - _step__MIN","playful-morning-32 - _step__MAX","playful-morning-32 - val_loss","playful-morning-32 - val_loss__MIN","playful-morning-32 - val_loss__MAX","summer-spaceship-31 - _step","summer-spaceship-31 - _step__MIN","summer-spaceship-31 - _step__MAX","summer-spaceship-31 - val_loss","summer-spaceship-31 - val_loss__MIN","summer-spaceship-31 - val_loss__MAX","solar-glade-30 - _step","solar-glade-30 - _step__MIN","solar-glade-30 - _step__MAX","solar-glade-30 - val_loss","solar-glade-30 - val_loss__MIN","solar-glade-30 - val_loss__MAX","gentle-river-29 - _step","gentle-river-29 - _step__MIN","gentle-river-29 - _step__MAX","gentle-river-29 - val_loss","gentle-river-29 - val_loss__MIN","gentle-river-29 - val_loss__MAX","flowing-gorge-28 - _step","flowing-gorge-28 - _step__MIN","flowing-gorge-28 - _step__MAX","flowing-gorge-28 - val_loss","flowing-gorge-28 - val_loss__MIN","flowing-gorge-28 - val_loss__MAX","hardy-breeze-27 - _step","hardy-breeze-27 - _step__MIN","hardy-breeze-27 - _step__MAX","hardy-breeze-27 - val_loss","hardy-breeze-27 - val_loss__MIN","hardy-breeze-27 - val_loss__MAX","denim-pyramid-26 - _step","denim-pyramid-26 - _step__MIN","denim-pyramid-26 - _step__MAX","denim-pyramid-26 - val_loss","denim-pyramid-26 - val_loss__MIN","denim-pyramid-26 - val_loss__MAX","hopeful-surf-22 - _step","hopeful-surf-22 - _step__MIN","hopeful-surf-22 - _step__MAX","hopeful-surf-22 - val_loss","hopeful-surf-22 - val_loss__MIN","hopeful-surf-22 - val_loss__MAX","crimson-dew-21 - _step","crimson-dew-21 - _step__MIN","crimson-dew-21 - _step__MAX","crimson-dew-21 - val_loss","crimson-dew-21 - val_loss__MIN","crimson-dew-21 - val_loss__MAX","azure-firebrand-20 - _step","azure-firebrand-20 - _step__MIN","azure-firebrand-20 - _step__MAX","azure-firebrand-20 - val_loss","azure-firebrand-20 - val_loss__MIN","azure-firebrand-20 - val_loss__MAX","trim-frog-19 - _step","trim-frog-19 - _step__MIN","trim-frog-19 - _step__MAX","trim-frog-19 - val_loss","trim-frog-19 - val_loss__MIN","trim-frog-19 - val_loss__MAX","prime-surf-16 - _step","prime-surf-16 - _step__MIN","prime-surf-16 - _step__MAX","prime-surf-16 - val_loss","prime-surf-16 - val_loss__MIN","prime-surf-16 - val_loss__MAX"
"41","","","","","","","","","","","","","","","","","","","45","45","45","3.2564396970204283","3.2564396970204283","3.2564396970204283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","2.8884654050999137","2.8884654050999137","2.8884654050999137","","","","","","","45","45","45","2.5910969240261688","2.5910969240261688","2.5910969240261688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","2.808392400352563","2.808392400352563","2.808392400352563","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","2.647794697576459","2.647794697576459","2.647794697576459","","","","","","","45","45","45","2.750902701320273","2.750902701320273","2.750902701320273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","2.701798557498399","2.701798557498399","2.701798557498399","","","","","","","88","88","88","3.571469718357836","3.571469718357836","3.571469718357836","","","","","",""
"42","","","","","","","","","","","","","","","","","","","46","46","46","3.246180760698354","3.246180760698354","3.246180760698354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","2.8848097563084623","2.8848097563084623","2.8848097563084623","","","","","","","46","46","46","2.600634159352193","2.600634159352193","2.600634159352193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","2.805837833984526","2.805837833984526","2.805837833984526","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","2.643996057168515","2.643996057168515","2.643996057168515","","","","","","","46","46","46","2.7641693220737715","2.7641693220737715","2.7641693220737715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","2.706851515398627","2.706851515398627","2.706851515398627","","","","","","","90","90","90","3.5944538470104392","3.5944538470104392","3.5944538470104392","","","","","",""
"43","","","","","","","","","","","","","","","","","","","47","47","47","3.2340641953005043","3.2340641953005043","3.2340641953005043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","2.8760195379646216","2.8760195379646216","2.8760195379646216","","","","","","","47","47","47","2.5990479920791607","2.5990479920791607","2.5990479920791607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","2.8133152023381442","2.8133152023381442","2.8133152023381442","","","","","","","","","","","","","","","","","","","2","2","2","2.6401107944870468","2.6401107944870468","2.6401107944870468","47","47","47","2.6401107944870468","2.6401107944870468","2.6401107944870468","","","","","","","47","47","47","2.7876133968769463","2.7876133968769463","2.7876133968769463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","2.707185682171797","2.707185682171797","2.707185682171797","","","","","","","92","92","92","3.6025612858228837","3.6025612858228837","3.6025612858228837","","","","","",""
"44","","","","","","","","","","","","","","","","","","","48","48","48","3.223368299316859","3.223368299316859","3.223368299316859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","2.8696624045024253","2.8696624045024253","2.8696624045024253","","","","","","","48","48","48","2.601070385780853","2.601070385780853","2.601070385780853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","2.8130384181132277","2.8130384181132277","2.8130384181132277","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","2.6456285513228335","2.6456285513228335","2.6456285513228335","","","","","","","48","48","48","2.7960736378804327","2.7960736378804327","2.7960736378804327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","2.708651896312888","2.708651896312888","2.708651896312888","","","","","","","94","94","94","3.6136343004677","3.6136343004677","3.6136343004677","","","","","",""
"45","","","","","","","","","","","","","","","","","","","49","49","49","3.211727442935901","3.211727442935901","3.211727442935901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","2.863249975022928","2.863249975022928","2.863249975022928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","2.81571390602291","2.81571390602291","2.81571390602291","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","2.6418692614740436","2.6418692614740436","2.6418692614740436","","","","","","","49","49","49","2.797598732879177","2.797598732879177","2.797598732879177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","2.71293194833291","2.71293194833291","2.71293194833291","","","","","","","97","97","97","3.633688841820942","3.633688841820942","3.633688841820942","","","","","",""
"46","","","","","","","","","","","","","","","","","","","50","50","50","3.2033011574385637","3.2033011574385637","3.2033011574385637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","2.856970812982623","2.856970812982623","2.856970812982623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","2.8152901704880158","2.8152901704880158","2.8152901704880158","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","2.6445567404531283","2.6445567404531283","2.6445567404531283","","","","","","","50","50","50","2.8119175307897177","2.8119175307897177","2.8119175307897177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","2.710725896290707","2.710725896290707","2.710725896290707","","","","","","","99","99","99","3.6555191895870403","3.6555191895870403","3.6555191895870403","","","","","",""
"47","","","","","","","","","","","","","","","","","","","51","51","51","3.1940100626244092","3.1940100626244092","3.1940100626244092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","2.8530422930959127","2.8530422930959127","2.8530422930959127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","2.8121940774292824","2.8121940774292824","2.8121940774292824","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","2.64505163730296","2.64505163730296","2.64505163730296","","","","","","","51","51","51","2.8297227119463337","2.8297227119463337","2.8297227119463337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","101","101","3.6574328037068633","3.6574328037068633","3.6574328037068633","","","","","",""
"48","","","","","","","","","","","","","","","","","","","52","52","52","3.1854069406818253","3.1854069406818253","3.1854069406818253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","2.844035668485097","2.844035668485097","2.844035668485097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","2.810758030753495","2.810758030753495","2.810758030753495","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","2.6435438905864475","2.6435438905864475","2.6435438905864475","","","","","","","52","52","52","2.8434349269444414","2.8434349269444414","2.8434349269444414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","103","103","3.6804090807552834","3.6804090807552834","3.6804090807552834","","","","","",""
"49","","","","","","","","","","","","","","","","","","","53","53","53","3.1758870901666554","3.1758870901666554","3.1758870901666554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","2.841930316316772","2.841930316316772","2.841930316316772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","2.8160358164896926","2.8160358164896926","2.8160358164896926","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","2.6474234270961086","2.6474234270961086","2.6474234270961086","","","","","","","53","53","53","2.865389426599928","2.865389426599928","2.865389426599928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","105","105","3.7043126215893496","3.7043126215893496","3.7043126215893496","","","","","",""
"50","","","","","","","","","","","","","","","","","","","55","55","55","3.1669228875592847","3.1669228875592847","3.1669228875592847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","2.83392677613625","2.83392677613625","2.83392677613625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","2.816248070324307","2.816248070324307","2.816248070324307","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","2.644335531628471","2.644335531628471","2.644335531628471","","","","","","","55","55","55","2.8812040225870605","2.8812040225870605","2.8812040225870605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","108","108","3.7085965266186465","3.7085965266186465","3.7085965266186465","","","","","",""
"51","","","","","","","","","","","","","","","","","","","56","56","56","3.157971989239102","3.157971989239102","3.157971989239102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","2.8297951701839716","2.8297951701839716","2.8297951701839716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","2.8148504228910203","2.8148504228910203","2.8148504228910203","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","2.648827424302826","2.648827424302826","2.648827424302826","","","","","","","56","56","56","2.892356663467475","2.892356663467475","2.892356663467475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","3.7283882204770156","3.7283882204770156","3.7283882204770156","","","","","",""
"52","","","","","","","","","","","","","","","","","","","57","57","57","3.150510074771084","3.150510074771084","3.150510074771084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","2.825334871949902","2.825334871949902","2.825334871949902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","2.810150725879834","2.810150725879834","2.810150725879834","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","2.656293224787388","2.656293224787388","2.656293224787388","","","","","","","57","57","57","2.911889430004326","2.911889430004326","2.911889430004326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","3.7384774316521305","3.7384774316521305","3.7384774316521305","","","","","",""
"53","","","","","","","","","","","","","","","","","","","58","58","58","3.1404007769043574","3.1404007769043574","3.1404007769043574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","58","58","2.8207983233872684","2.8207983233872684","2.8207983233872684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","58","58","2.6546320178452762","2.6546320178452762","2.6546320178452762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","114","114","3.7463821392271517","3.7463821392271517","3.7463821392271517","","","","","",""
"54","","","","","","","","","","","","","","","","","","","59","59","59","3.1353706635709746","3.1353706635709746","3.1353706635709746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","59","59","2.8165824186374584","2.8165824186374584","2.8165824186374584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","116","116","3.7705281426202233","3.7705281426202233","3.7705281426202233","","","","","",""
"55","","","","","","","","","","","","","","","","","","","60","60","60","3.1271419643029588","3.1271419643029588","3.1271419643029588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","60","2.8108486970069233","2.8108486970069233","2.8108486970069233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","119","119","3.781023472289662","3.781023472289662","3.781023472289662","","","","","",""
"56","","","","","","","","","","","","","","","","","","","61","61","61","3.1204642436118295","3.1204642436118295","3.1204642436118295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","61","61","2.808292215038436","2.808292215038436","2.808292215038436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","121","121","3.7945593184387434","3.7945593184387434","3.7945593184387434","","","","","",""
"57","","","","","","","","","","","","","","","","","","","62","62","62","3.111911139470538","3.111911139470538","3.111911139470538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","62","2.8026973125519064","2.8026973125519064","2.8026973125519064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123","123","123","3.801436190846824","3.801436190846824","3.801436190846824","","","","","",""
"58","","","","","","","","","","","","","","","","","","","63","63","63","3.105319484055263","3.105319484055263","3.105319484055263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","63","63","2.7966121790288256","2.7966121790288256","2.7966121790288256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","125","125","3.8122141429019356","3.8122141429019356","3.8122141429019356","","","","","",""
"59","","","","","","","","","","","","","","","","","","","64","64","64","3.100106476263888","3.100106476263888","3.100106476263888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","64","64","2.7976125662936857","2.7976125662936857","2.7976125662936857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127","127","127","3.8202716228546407","3.8202716228546407","3.8202716228546407","","","","","",""
"60","","","","","","","","","","","","","","","","","","","66","66","66","3.0932316915655904","3.0932316915655904","3.0932316915655904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","2.7916616426852197","2.7916616426852197","2.7916616426852197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","130","130","3.820399006158666","3.820399006158666","3.820399006158666","","","","","",""
"61","","","","","","","","","","","","","","","","","","","67","67","67","3.086823995092743","3.086823995092743","3.086823995092743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","67","67","2.78740660133409","2.78740660133409","2.78740660133409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","132","132","3.8371844038238336","3.8371844038238336","3.8371844038238336","","","","","",""
"62","","","","","","","","","","","","","","","","","","","68","68","68","3.0803509795916244","3.0803509795916244","3.0803509795916244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","68","68","2.787627764773752","2.787627764773752","2.787627764773752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","134","134","3.8344332019537135","3.8344332019537135","3.8344332019537135","","","","","",""
"63","","","","","","","","","","","","","","","","","","","69","69","69","3.073541170881764","3.073541170881764","3.073541170881764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","69","69","2.782014269174545","2.782014269174545","2.782014269174545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","136","136","3.854054743338869","3.854054743338869","3.854054743338869","","","","","",""
"64","","","","","","","","","","","","","","","","","","","70","70","70","3.067451067996408","3.067451067996408","3.067451067996408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","2.7784442247360097","2.7784442247360097","2.7784442247360097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","138","138","3.8593658422510173","3.8593658422510173","3.8593658422510173","","","","","",""
"65","","","","","","","","","","","","","","","","","","","71","71","71","3.063346371809838","3.063346371809838","3.063346371809838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","2.7775967807793354","2.7775967807793354","2.7775967807793354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","141","141","3.8667025395170573","3.8667025395170573","3.8667025395170573","","","","","",""
"66","","","","","","","","","","","","","","","","","","","72","72","72","3.057073098030609","3.057073098030609","3.057073098030609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","2.7722833401193134","2.7722833401193134","2.7722833401193134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143","143","143","3.869634274057169","3.869634274057169","3.869634274057169","","","","","",""
"67","","","","","","","","","","","","","","","","","","","73","73","73","3.050360856451122","3.050360856451122","3.050360856451122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","73","73","2.770753353576283","2.770753353576283","2.770753353576283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","145","145","3.8793426108153994","3.8793426108153994","3.8793426108153994","","","","","",""
"68","","","","","","","","","","","","","","","","","","","74","74","74","3.0452945895483823","3.0452945895483823","3.0452945895483823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","74","74","2.7679290559294785","2.7679290559294785","2.7679290559294785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","147","147","3.88874304515617","3.88874304515617","3.88874304515617","","","","","",""
