azure-sea-100 - val_loss,dashing-waterfall-97 - val_loss,stilted-terrain-94 - val_loss,brisk-star-92 - val_loss,dandy-brook-84 - val_loss,logical-durian-80 - val_loss,vocal-mountain-76 - val_loss,noble-sweep-30 - val_loss,kind-sweep-29 - val_loss,legendary-sweep-28 - val_loss,divine-sweep-27 - val_loss,chocolate-sweep-26 - val_loss,jumping-sweep-25 - val_loss,bright-sweep-24 - val_loss,faithful-sweep-23 - val_loss,azure-sweep-22 - val_loss,denim-sweep-21 - val_loss,sweet-sweep-20 - val_loss,crimson-sweep-19 - val_loss,different-sweep-18 - val_loss,flowing-sweep-17 - val_loss,unique-sweep-16 - val_loss,good-sweep-15 - val_loss,misunderstood-sweep-14 - val_loss,desert-sweep-13 - val_loss,dulcet-sweep-12 - val_loss,chocolate-sweep-11 - val_loss,vague-sweep-10 - val_loss,flowing-sweep-9 - val_loss,generous-sweep-8 - val_loss,skilled-sweep-7 - val_loss,icy-sweep-6 - val_loss,autumn-sweep-5 - val_loss,helpful-sweep-4 - val_loss,leafy-sweep-3 - val_loss,effortless-sweep-2 - val_loss,honest-sweep-1 - val_loss,glad-wind-41 - val_loss,dauntless-dew-35 - val_loss,firm-durian-31 - val_loss,frosty-blaze-28 - val_loss,classic-bee-26 - val_loss,breezy-sun-24 - val_loss,wobbly-elevator-22 - val_loss
,,,,,,,,2.88669345920267,2.664943396918467,,,,,,,,2.6381758628704097,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.880852723825358,2.666606366526466,,,,,,,,2.638957781831095,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.873463298823129,2.662592598811138,,,,,,,,2.642699558778993,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.867410301739941,2.6641787418273903,,,,,,,,2.642677497488455,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.8617493948848263,2.661050762730478,,,,,,,,2.6437330171659394,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.854611445055004,2.6592607014013154,,,,,,,,2.64513529207424,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.849241216630271,2.6578477531472138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.843755363695549,2.657754847478885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.838154790008317,2.658864563780946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.8326125408054006,2.6539723492006484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.828428307014955,2.653418276207694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.8238084164814232,2.654962378587839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.818916812612991,2.6520352654455217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.8161091641993186,2.654348826342706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.8097847720479834,2.6508471852632454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.80588378726099,2.65277388031114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.801253527836835,2.653417239738984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.797031873082233,2.651348607927643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7934137565795947,2.654940864355815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7886576911118595,2.6502268773558946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.784931306264758,2.6565825599331125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.781059056762071,2.65434468286988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.777184491718627,2.652192735428043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.773559586526089,2.6561783479452603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7709450359562164,2.6572476521761854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.765934768430552,2.657479636212213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7645116356403423,2.6561789544536016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.759766006319601,2.656941122259976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7571236086098145,2.6582233745720574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.754361947940495,2.659204808955397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.7503935482501047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.748249274039541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
